_id,FinancialYear,HBR,HBRQF,AgeGroup,Sex,Dataset,DatasetQF,DischargeCount,DischargeCountQF,DischargeRates,DischargeRatesQF,PatientsCount,PatientCountQF,PatientsRates,PatientRatesQF
7056,2008/09,S08000025, ,25-39 years,Female,SMR01, ,10, ,583.09, ,0, ,0, 
7057,2008/09,S08000025, ,40-64 years,Male,SMR01, ,20, ,504.16, ,10, ,252.08, 
7058,2008/09,S08000025, ,40-64 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7059,2008/09,S08000025, ,65plus years,Male,SMR01, ,10, ,572.08, ,0, ,0, 
7060,2008/09,S08000025, ,65plus years,Female,SMR01, ,10, ,463.82, ,10, ,463.82, 
7061,2008/09,S08000026, ,0-17 years,Male,SMR01, ,10, ,385.51, ,0, ,0, 
7062,2008/09,S08000026, ,0-17 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7063,2008/09,S08000026, ,18-24 years,Male,SMR01, ,10, ,1097.69, ,10, ,1097.69, 
7064,2008/09,S08000026, ,18-24 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7065,2008/09,S08000026, ,25-39 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7066,2008/09,S08000026, ,25-39 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7067,2008/09,S08000026, ,40-64 years,Male,SMR01, ,10, ,242.01, ,10, ,242.01, 
7068,2008/09,S08000026, ,40-64 years,Female,SMR01, ,10, ,260.48, ,10, ,260.48, 
7069,2008/09,S08000026, ,65plus years,Male,SMR01, ,0, ,0, ,0, ,0, 
7070,2008/09,S08000026, ,65plus years,Female,SMR01, ,0, ,0, ,0, ,0, 
7071,2008/09,S08000028, ,0-17 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7072,2008/09,S08000028, ,0-17 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7073,2008/09,S08000028, ,18-24 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7074,2008/09,S08000028, ,18-24 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7075,2008/09,S08000028, ,25-39 years,Male,SMR01, ,20, ,896.86, ,20, ,896.86, 
7076,2008/09,S08000028, ,25-39 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7077,2008/09,S08000028, ,40-64 years,Male,SMR01, ,60, ,1172.56, ,40, ,781.71, 
7078,2008/09,S08000028, ,40-64 years,Female,SMR01, ,20, ,410.85, ,10, ,205.42, 
7079,2008/09,S08000028, ,65plus years,Male,SMR01, ,20, ,831.95, ,10, ,415.97, 
7080,2008/09,S08000028, ,65plus years,Female,SMR01, ,20, ,611.62, ,20, ,611.62, 
7081,2008/09,S08000029, ,0-17 years,Male,SMR01, ,20, ,53.62, ,20, ,53.62, 
7082,2008/09,S08000029, ,0-17 years,Female,SMR01, ,10, ,27.75, ,10, ,27.75, 
7083,2008/09,S08000029, ,18-24 years,Male,SMR01, ,10, ,62.05, ,10, ,62.05, 
7084,2008/09,S08000029, ,18-24 years,Female,SMR01, ,10, ,60.62, ,10, ,60.62, 
7085,2008/09,S08000029, ,25-39 years,Male,SMR01, ,50, ,154.64, ,30, ,92.78, 
7086,2008/09,S08000029, ,25-39 years,Female,SMR01, ,10, ,29.39, ,10, ,29.39, 
7087,2008/09,S08000029, ,40-64 years,Male,SMR01, ,130, ,210.18, ,80, ,129.34, 
7088,2008/09,S08000029, ,40-64 years,Female,SMR01, ,70, ,108.01, ,40, ,61.72, 
7089,2008/09,S08000029, ,65plus years,Male,SMR01, ,130, ,495.05, ,70, ,266.57, 
7090,2008/09,S08000029, ,65plus years,Female,SMR01, ,190, ,545.87, ,120, ,344.76, 
7091,2008/09,S08000030, ,0-17 years,Male,SMR01, ,30, ,73.73, ,20, ,49.15, 
7092,2008/09,S08000030, ,0-17 years,Female,SMR01, ,10, ,25.51, ,10, ,25.51, 
7093,2008/09,S08000030, ,18-24 years,Male,SMR01, ,20, ,107.68, ,10, ,53.84, 
7094,2008/09,S08000030, ,18-24 years,Female,SMR01, ,10, ,53.08, ,10, ,53.08, 
7095,2008/09,S08000030, ,25-39 years,Male,SMR01, ,30, ,86.53, ,30, ,86.53, 
7096,2008/09,S08000030, ,25-39 years,Female,SMR01, ,20, ,55.11, ,20, ,55.11, 
7097,2008/09,S08000030, ,40-64 years,Male,SMR01, ,100, ,147.9, ,80, ,118.32, 
7098,2008/09,S08000030, ,40-64 years,Female,SMR01, ,60, ,84.32, ,50, ,70.26, 
7099,2008/09,S08000030, ,65plus years,Male,SMR01, ,110, ,344.26, ,90, ,281.66, 
7100,2008/09,S08000030, ,65plus years,Female,SMR01, ,120, ,279.56, ,100, ,232.96, 
7101,2008/09,S08000031, ,0-17 years,Male,SMR01, ,40, ,34.69, ,40, ,34.69, 
7102,2008/09,S08000031, ,0-17 years,Female,SMR01, ,40, ,36.36, ,40, ,36.36, 
7103,2008/09,S08000031, ,18-24 years,Male,SMR01, ,60, ,104.21, ,60, ,104.21, 
7104,2008/09,S08000031, ,18-24 years,Female,SMR01, ,30, ,50.8, ,30, ,50.8, 
7105,2008/09,S08000031, ,25-39 years,Male,SMR01, ,510, ,461.99, ,280, ,253.64, 
7106,2008/09,S08000031, ,25-39 years,Female,SMR01, ,170, ,145.07, ,120, ,102.4, 
7107,2008/09,S08000031, ,40-64 years,Male,SMR01, ,1250, ,695.26, ,760, ,422.72, 
7108,2008/09,S08000031, ,40-64 years,Female,SMR01, ,420, ,218.62, ,280, ,145.75, 
7109,2008/09,S08000031, ,65plus years,Male,SMR01, ,480, ,677.68, ,320, ,451.79, 
7110,2008/09,S08000031, ,65plus years,Female,SMR01, ,660, ,631.04, ,410, ,392.01, 
7111,2008/09,S08000032, ,0-17 years,Male,SMR01, ,30, ,42.44, ,20, ,28.3, 
7112,2008/09,S08000032, ,0-17 years,Female,SMR01, ,10, ,14.77, ,10, ,14.77, 
7113,2008/09,S08000032, ,18-24 years,Male,SMR01, ,50, ,181.61, ,30, ,108.97, 
7114,2008/09,S08000032, ,18-24 years,Female,SMR01, ,20, ,72.42, ,20, ,72.42, 
7115,2008/09,S08000032, ,25-39 years,Male,SMR01, ,300, ,483.66, ,170, ,274.07, 
7116,2008/09,S08000032, ,25-39 years,Female,SMR01, ,100, ,152.44, ,60, ,91.46, 
7117,2008/09,S08000032, ,40-64 years,Male,SMR01, ,600, ,552.96, ,310, ,285.7, 
7118,2008/09,S08000032, ,40-64 years,Female,SMR01, ,200, ,172.52, ,140, ,120.77, 
7119,2008/09,S08000032, ,65plus years,Male,SMR01, ,240, ,582.4, ,140, ,339.73, 
7120,2008/09,S08000032, ,65plus years,Female,SMR01, ,310, ,536.4, ,160, ,276.85, 
7121,2008/09,RA2702, ,0-17 years,Male,SMR01, ,0, , ,:,0, , ,:
7122,2008/09,RA2702, ,0-17 years,Female,SMR01, ,0, , ,:,0, , ,:
7123,2008/09,RA2702, ,18-24 years,Male,SMR01, ,10, , ,:,10, , ,:
7124,2008/09,RA2702, ,18-24 years,Female,SMR01, ,0, , ,:,0, , ,:
7125,2008/09,RA2702, ,25-39 years,Male,SMR01, ,10, , ,:,10, , ,:
7126,2008/09,RA2702, ,25-39 years,Female,SMR01, ,0, , ,:,0, , ,:
7127,2008/09,RA2702, ,40-64 years,Male,SMR01, ,20, , ,:,20, , ,:
7128,2008/09,RA2702, ,40-64 years,Female,SMR01, ,10, , ,:,10, , ,:
7129,2008/09,RA2702, ,65plus years,Male,SMR01, ,10, , ,:,10, , ,:
7130,2008/09,RA2702, ,65plus years,Female,SMR01, ,10, , ,:,0, , ,:
7131,2008/09,RA2701, ,0-17 years,Male,SMR01, ,0, , ,:,0, , ,:
7132,2008/09,RA2701, ,0-17 years,Female,SMR01, ,0, , ,:,0, , ,:
7133,2008/09,RA2701, ,18-24 years,Male,SMR01, ,0, , ,:,0, , ,:
7134,2008/09,RA2701, ,18-24 years,Female,SMR01, ,0, , ,:,0, , ,:
7135,2008/09,RA2701, ,25-39 years,Male,SMR01, ,20, , ,:,10, , ,:
7136,2008/09,RA2701, ,25-39 years,Female,SMR01, ,0, , ,:,0, , ,:
7137,2008/09,RA2701, ,40-64 years,Male,SMR01, ,30, , ,:,30, , ,:
7138,2008/09,RA2701, ,40-64 years,Female,SMR01, ,0, , ,:,0, , ,:
7139,2008/09,RA2701, ,65plus years,Male,SMR01, ,0, , ,:,0, , ,:
7140,2008/09,RA2701, ,65plus years,Female,SMR01, ,0, , ,:,0, , ,:
7141,2008/09,RA2704, ,0-17 years,Male,SMR01, ,0, , ,:,0, , ,:
7142,2008/09,RA2704, ,0-17 years,Female,SMR01, ,0, , ,:,0, , ,:
7143,2008/09,RA2704, ,18-24 years,Male,SMR01, ,0, , ,:,0, , ,:
7144,2008/09,RA2704, ,18-24 years,Female,SMR01, ,0, , ,:,0, , ,:
7145,2008/09,RA2704, ,25-39 years,Male,SMR01, ,20, , ,:,20, , ,:
7146,2008/09,RA2704, ,25-39 years,Female,SMR01, ,0, , ,:,0, , ,:
7147,2008/09,RA2704, ,40-64 years,Male,SMR01, ,20, , ,:,10, , ,:
7148,2008/09,RA2704, ,40-64 years,Female,SMR01, ,0, , ,:,0, , ,:
7149,2008/09,RA2704, ,65plus years,Male,SMR01, ,0, , ,:,0, , ,:
7150,2008/09,RA2704, ,65plus years,Female,SMR01, ,0, , ,:,0, , ,:
7151,2008/09,RA2703, ,0-17 years,Male,SMR01, ,0, , ,:,0, , ,:
7152,2008/09,RA2703, ,0-17 years,Female,SMR01, ,0, , ,:,0, , ,:
7153,2008/09,RA2703, ,18-24 years,Male,SMR01, ,0, , ,:,0, , ,:
7154,2008/09,RA2703, ,18-24 years,Female,SMR01, ,0, , ,:,0, , ,:
7155,2008/09,RA2703, ,25-39 years,Male,SMR01, ,0, , ,:,0, , ,:
7156,2008/09,RA2703, ,25-39 years,Female,SMR01, ,0, , ,:,0, , ,:
7157,2008/09,RA2703, ,40-64 years,Male,SMR01, ,10, , ,:,10, , ,:
7158,2008/09,RA2703, ,40-64 years,Female,SMR01, ,0, , ,:,0, , ,:
7159,2008/09,RA2703, ,65plus years,Male,SMR01, ,0, , ,:,0, , ,:
7160,2008/09,RA2703, ,65plus years,Female,SMR01, ,0, , ,:,0, , ,:
7161,2009/10,S08000015, ,0-17 years,Male,SMR01, ,40, ,104.49, ,40, ,104.49, 
7162,2009/10,S08000015, ,0-17 years,Female,SMR01, ,30, ,81.62, ,30, ,81.62, 
7163,2009/10,S08000015, ,18-24 years,Male,SMR01, ,40, ,263.4, ,40, ,263.4, 
7164,2009/10,S08000015, ,18-24 years,Female,SMR01, ,30, ,197.5, ,20, ,131.67, 
7165,2009/10,S08000015, ,25-39 years,Male,SMR01, ,130, ,433.33, ,80, ,266.67, 
7166,2009/10,S08000015, ,25-39 years,Female,SMR01, ,50, ,151.76, ,30, ,91.06, 
7167,2009/10,S08000015, ,40-64 years,Male,SMR01, ,250, ,385.99, ,180, ,277.91, 
7168,2009/10,S08000015, ,40-64 years,Female,SMR01, ,150, ,214.63, ,100, ,143.08, 
7169,2009/10,S08000015, ,65plus years,Male,SMR01, ,90, ,300.93, ,60, ,200.62, 
7170,2009/10,S08000015, ,65plus years,Female,SMR01, ,100, ,253.13, ,80, ,202.5, 
7171,2009/10,S08000016, ,0-17 years,Male,SMR01, ,10, ,87.72, ,10, ,87.72, 
7172,2009/10,S08000016, ,0-17 years,Female,SMR01, ,10, ,89.42, ,10, ,89.42, 
7173,2009/10,S08000016, ,18-24 years,Male,SMR01, ,10, ,265.32, ,10, ,265.32, 
7174,2009/10,S08000016, ,18-24 years,Female,SMR01, ,10, ,259.27, ,0, ,0, 
7175,2009/10,S08000016, ,25-39 years,Male,SMR01, ,20, ,236.99, ,10, ,118.5, 
7176,2009/10,S08000016, ,25-39 years,Female,SMR01, ,10, ,110.38, ,10, ,110.38, 
7177,2009/10,S08000016, ,40-64 years,Male,SMR01, ,40, ,189.54, ,30, ,142.15, 
7178,2009/10,S08000016, ,40-64 years,Female,SMR01, ,10, ,46, ,10, ,46, 
7179,2009/10,S08000016, ,65plus years,Male,SMR01, ,50, ,490.24, ,30, ,294.15, 
7180,2009/10,S08000016, ,65plus years,Female,SMR01, ,80, ,623, ,70, ,545.13, 
7181,2009/10,S08000017, ,0-17 years,Male,SMR01, ,10, ,67.2, ,10, ,67.2, 
7182,2009/10,S08000017, ,0-17 years,Female,SMR01, ,10, ,69.57, ,10, ,69.57, 
7183,2009/10,S08000017, ,18-24 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7184,2009/10,S08000017, ,18-24 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7185,2009/10,S08000017, ,25-39 years,Male,SMR01, ,20, ,183.1, ,10, ,91.55, 
7186,2009/10,S08000017, ,25-39 years,Female,SMR01, ,10, ,84.43, ,10, ,84.43, 
7187,2009/10,S08000017, ,40-64 years,Male,SMR01, ,40, ,146.17, ,30, ,109.63, 
7188,2009/10,S08000017, ,40-64 years,Female,SMR01, ,20, ,69.34, ,20, ,69.34, 
7189,2009/10,S08000017, ,65plus years,Male,SMR01, ,50, ,345.07, ,30, ,207.04, 
7190,2009/10,S08000017, ,65plus years,Female,SMR01, ,80, ,449.62, ,50, ,281.01, 
7191,2009/10,S08000019, ,0-17 years,Male,SMR01, ,10, ,32.16, ,10, ,32.16, 
7192,2009/10,S08000019, ,0-17 years,Female,SMR01, ,10, ,33.38, ,10, ,33.38, 
7193,2009/10,S08000019, ,18-24 years,Male,SMR01, ,10, ,75.01, ,10, ,75.01, 
7194,2009/10,S08000019, ,18-24 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7195,2009/10,S08000019, ,25-39 years,Male,SMR01, ,40, ,149.54, ,30, ,112.16, 
7196,2009/10,S08000019, ,25-39 years,Female,SMR01, ,10, ,34.96, ,10, ,34.96, 
7197,2009/10,S08000019, ,40-64 years,Male,SMR01, ,110, ,216.27, ,70, ,137.62, 
7198,2009/10,S08000019, ,40-64 years,Female,SMR01, ,50, ,94.59, ,30, ,56.75, 
7199,2009/10,S08000019, ,65plus years,Male,SMR01, ,40, ,194.76, ,20, ,97.38, 
7200,2009/10,S08000019, ,65plus years,Female,SMR01, ,60, ,221.38, ,30, ,110.69, 
7201,2009/10,S08000020, ,0-17 years,Male,SMR01, ,30, ,52.6, ,30, ,52.6, 
7202,2009/10,S08000020, ,0-17 years,Female,SMR01, ,30, ,55.78, ,20, ,37.19, 
7203,2009/10,S08000020, ,18-24 years,Male,SMR01, ,30, ,110.7, ,30, ,110.7, 
7204,2009/10,S08000020, ,18-24 years,Female,SMR01, ,20, ,75.66, ,20, ,75.66, 
7205,2009/10,S08000020, ,25-39 years,Male,SMR01, ,110, ,192.58, ,60, ,105.04, 
7206,2009/10,S08000020, ,25-39 years,Female,SMR01, ,40, ,72.05, ,30, ,54.04, 
7207,2009/10,S08000020, ,40-64 years,Male,SMR01, ,310, ,318.91, ,190, ,195.46, 
7208,2009/10,S08000020, ,40-64 years,Female,SMR01, ,110, ,113.27, ,80, ,82.38, 
7209,2009/10,S08000020, ,65plus years,Male,SMR01, ,160, ,417.33, ,100, ,260.83, 
7210,2009/10,S08000020, ,65plus years,Female,SMR01, ,180, ,363.25, ,130, ,262.35, 
7211,2009/10,S08000022, ,0-17 years,Male,SMR01, ,20, ,60.96, ,20, ,60.96, 
7212,2009/10,S08000022, ,0-17 years,Female,SMR01, ,20, ,64.58, ,20, ,64.58, 
7213,2009/10,S08000022, ,18-24 years,Male,SMR01, ,30, ,243.47, ,30, ,243.47, 
7214,2009/10,S08000022, ,18-24 years,Female,SMR01, ,20, ,188.84, ,20, ,188.84, 
7215,2009/10,S08000022, ,25-39 years,Male,SMR01, ,90, ,347.8, ,60, ,231.87, 
7216,2009/10,S08000022, ,25-39 years,Female,SMR01, ,40, ,149.43, ,30, ,112.07, 
7217,2009/10,S08000022, ,40-64 years,Male,SMR01, ,320, ,548.26, ,190, ,325.53, 
7218,2009/10,S08000022, ,40-64 years,Female,SMR01, ,130, ,216, ,90, ,149.54, 
7219,2009/10,S08000022, ,65plus years,Male,SMR01, ,140, ,526.16, ,100, ,375.83, 
7220,2009/10,S08000022, ,65plus years,Female,SMR01, ,170, ,504.39, ,120, ,356.04, 
7221,2009/10,S08000024, ,0-17 years,Male,SMR01, ,30, ,36.79, ,30, ,36.79, 
7222,2009/10,S08000024, ,0-17 years,Female,SMR01, ,20, ,25.77, ,20, ,25.77, 
7223,2009/10,S08000024, ,18-24 years,Male,SMR01, ,40, ,95.34, ,30, ,71.51, 
7224,2009/10,S08000024, ,18-24 years,Female,SMR01, ,20, ,45.35, ,20, ,45.35, 
7225,2009/10,S08000024, ,25-39 years,Male,SMR01, ,130, ,145.48, ,100, ,111.91, 
7226,2009/10,S08000024, ,25-39 years,Female,SMR01, ,70, ,76.33, ,50, ,54.52, 
7227,2009/10,S08000024, ,40-64 years,Male,SMR01, ,350, ,264.87, ,230, ,174.06, 
7228,2009/10,S08000024, ,40-64 years,Female,SMR01, ,200, ,146.19, ,150, ,109.64, 
7229,2009/10,S08000024, ,65plus years,Male,SMR01, ,380, ,742.55, ,230, ,449.44, 
7230,2009/10,S08000024, ,65plus years,Female,SMR01, ,650, ,927, ,360, ,513.41, 
7231,2009/10,S08000025, ,0-17 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7232,2009/10,S08000025, ,0-17 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7233,2009/10,S08000025, ,18-24 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7234,2009/10,S08000025, ,18-24 years,Female,SMR01, ,10, ,1394.7, ,0, ,0, 
7235,2009/10,S08000025, ,25-39 years,Male,SMR01, ,10, ,625.78, ,0, ,0, 
7236,2009/10,S08000025, ,25-39 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7237,2009/10,S08000025, ,40-64 years,Male,SMR01, ,10, ,251.64, ,10, ,251.64, 
7238,2009/10,S08000025, ,40-64 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7239,2009/10,S08000025, ,65plus years,Male,SMR01, ,0, ,0, ,0, ,0, 
7240,2009/10,S08000025, ,65plus years,Female,SMR01, ,10, ,453.72, ,10, ,453.72, 
7241,2009/10,S08000026, ,0-17 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7242,2009/10,S08000026, ,0-17 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7243,2009/10,S08000026, ,18-24 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7244,2009/10,S08000026, ,18-24 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7245,2009/10,S08000026, ,25-39 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7246,2009/10,S08000026, ,25-39 years,Female,SMR01, ,10, ,489, ,10, ,489, 
7247,2009/10,S08000026, ,40-64 years,Male,SMR01, ,20, ,478.93, ,10, ,239.46, 
7248,2009/10,S08000026, ,40-64 years,Female,SMR01, ,10, ,254.84, ,10, ,254.84, 
7249,2009/10,S08000026, ,65plus years,Male,SMR01, ,0, ,0, ,0, ,0, 
7250,2009/10,S08000026, ,65plus years,Female,SMR01, ,0, ,0, ,0, ,0, 
7251,2009/10,S08000028, ,0-17 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7252,2009/10,S08000028, ,0-17 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7253,2009/10,S08000028, ,18-24 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7254,2009/10,S08000028, ,18-24 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7255,2009/10,S08000028, ,25-39 years,Male,SMR01, ,10, ,459.35, ,10, ,459.35, 
7256,2009/10,S08000028, ,25-39 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7257,2009/10,S08000028, ,40-64 years,Male,SMR01, ,60, ,1165.5, ,40, ,777, 
7258,2009/10,S08000028, ,40-64 years,Female,SMR01, ,20, ,403.8, ,10, ,201.9, 
7259,2009/10,S08000028, ,65plus years,Male,SMR01, ,30, ,1208.22, ,20, ,805.48, 
7260,2009/10,S08000028, ,65plus years,Female,SMR01, ,20, ,604.59, ,20, ,604.59, 
7261,2009/10,S08000029, ,0-17 years,Male,SMR01, ,10, ,26.78, ,10, ,26.78, 
7262,2009/10,S08000029, ,0-17 years,Female,SMR01, ,10, ,27.8, ,10, ,27.8, 
7263,2009/10,S08000029, ,18-24 years,Male,SMR01, ,20, ,124.43, ,20, ,124.43, 
7264,2009/10,S08000029, ,18-24 years,Female,SMR01, ,10, ,59.55, ,10, ,59.55, 
7265,2009/10,S08000029, ,25-39 years,Male,SMR01, ,70, ,219.49, ,40, ,125.42, 
7266,2009/10,S08000029, ,25-39 years,Female,SMR01, ,30, ,89.58, ,20, ,59.72, 
7267,2009/10,S08000029, ,40-64 years,Male,SMR01, ,180, ,288.48, ,100, ,160.27, 
7268,2009/10,S08000029, ,40-64 years,Female,SMR01, ,70, ,107.22, ,50, ,76.58, 
7269,2009/10,S08000029, ,65plus years,Male,SMR01, ,120, ,445.85, ,70, ,260.08, 
7270,2009/10,S08000029, ,65plus years,Female,SMR01, ,160, ,453.72, ,100, ,283.58, 
7271,2009/10,S08000030, ,0-17 years,Male,SMR01, ,10, ,24.45, ,10, ,24.45, 
7272,2009/10,S08000030, ,0-17 years,Female,SMR01, ,10, ,25.61, ,10, ,25.61, 
7273,2009/10,S08000030, ,18-24 years,Male,SMR01, ,10, ,53.18, ,10, ,53.18, 
7274,2009/10,S08000030, ,18-24 years,Female,SMR01, ,10, ,51.96, ,10, ,51.96, 
7275,2009/10,S08000030, ,25-39 years,Male,SMR01, ,30, ,86.73, ,30, ,86.73, 
7276,2009/10,S08000030, ,25-39 years,Female,SMR01, ,30, ,82.67, ,20, ,55.11, 
7277,2009/10,S08000030, ,40-64 years,Male,SMR01, ,100, ,146.73, ,80, ,117.38, 
7278,2009/10,S08000030, ,40-64 years,Female,SMR01, ,60, ,83.7, ,50, ,69.75, 
7279,2009/10,S08000030, ,65plus years,Male,SMR01, ,70, ,215.49, ,60, ,184.71, 
7280,2009/10,S08000030, ,65plus years,Female,SMR01, ,130, ,301.11, ,120, ,277.95, 
7281,2009/10,S08000031, ,0-17 years,Male,SMR01, ,40, ,34.77, ,40, ,34.77, 
7282,2009/10,S08000031, ,0-17 years,Female,SMR01, ,20, ,18.19, ,20, ,18.19, 
7283,2009/10,S08000031, ,18-24 years,Male,SMR01, ,80, ,137.81, ,70, ,120.58, 
7284,2009/10,S08000031, ,18-24 years,Female,SMR01, ,40, ,67.9, ,40, ,67.9, 
7285,2009/10,S08000031, ,25-39 years,Male,SMR01, ,400, ,359.66, ,260, ,233.78, 
7286,2009/10,S08000031, ,25-39 years,Female,SMR01, ,190, ,162.62, ,110, ,94.15, 
7287,2009/10,S08000031, ,40-64 years,Male,SMR01, ,1200, ,661.29, ,750, ,413.31, 
7288,2009/10,S08000031, ,40-64 years,Female,SMR01, ,390, ,200.64, ,280, ,144.05, 
7289,2009/10,S08000031, ,65plus years,Male,SMR01, ,560, ,778.48, ,380, ,528.25, 
7290,2009/10,S08000031, ,65plus years,Female,SMR01, ,580, ,554.79, ,360, ,344.35, 
7291,2009/10,S08000032, ,0-17 years,Male,SMR01, ,10, ,14.17, ,10, ,14.17, 
7292,2009/10,S08000032, ,0-17 years,Female,SMR01, ,20, ,29.6, ,20, ,29.6, 
7293,2009/10,S08000032, ,18-24 years,Male,SMR01, ,40, ,145.17, ,20, ,72.59, 
7294,2009/10,S08000032, ,18-24 years,Female,SMR01, ,10, ,36.39, ,10, ,36.39, 
7295,2009/10,S08000032, ,25-39 years,Male,SMR01, ,200, ,327.25, ,130, ,212.71, 
7296,2009/10,S08000032, ,25-39 years,Female,SMR01, ,70, ,108.09, ,40, ,61.77, 
7297,2009/10,S08000032, ,40-64 years,Male,SMR01, ,530, ,481.61, ,300, ,272.61, 
7298,2009/10,S08000032, ,40-64 years,Female,SMR01, ,210, ,178.9, ,140, ,119.27, 
7299,2009/10,S08000032, ,65plus years,Male,SMR01, ,250, ,590.43, ,140, ,330.64, 
7300,2009/10,S08000032, ,65plus years,Female,SMR01, ,350, ,597.91, ,180, ,307.5, 
7301,2009/10,RA2702, ,0-17 years,Male,SMR01, ,0, , ,:,0, , ,:
7302,2009/10,RA2702, ,0-17 years,Female,SMR01, ,0, , ,:,0, , ,:
7303,2009/10,RA2702, ,18-24 years,Male,SMR01, ,0, , ,:,0, , ,:
7304,2009/10,RA2702, ,18-24 years,Female,SMR01, ,0, , ,:,0, , ,:
7305,2009/10,RA2702, ,25-39 years,Male,SMR01, ,10, , ,:,10, , ,:
7306,2009/10,RA2702, ,25-39 years,Female,SMR01, ,10, , ,:,0, , ,:
7307,2009/10,RA2702, ,40-64 years,Male,SMR01, ,20, , ,:,20, , ,:
7308,2009/10,RA2702, ,40-64 years,Female,SMR01, ,10, , ,:,0, , ,:
7309,2009/10,RA2702, ,65plus years,Male,SMR01, ,10, , ,:,10, , ,:
7310,2009/10,RA2702, ,65plus years,Female,SMR01, ,0, , ,:,0, , ,:
7311,2009/10,RA2701, ,0-17 years,Male,SMR01, ,0, , ,:,0, , ,:
7312,2009/10,RA2701, ,0-17 years,Female,SMR01, ,0, , ,:,0, , ,:
7313,2009/10,RA2701, ,18-24 years,Male,SMR01, ,0, , ,:,0, , ,:
7314,2009/10,RA2701, ,18-24 years,Female,SMR01, ,0, , ,:,0, , ,:
7315,2009/10,RA2701, ,25-39 years,Male,SMR01, ,10, , ,:,10, , ,:
7316,2009/10,RA2701, ,25-39 years,Female,SMR01, ,0, , ,:,0, , ,:
7317,2009/10,RA2701, ,40-64 years,Male,SMR01, ,30, , ,:,20, , ,:
7318,2009/10,RA2701, ,40-64 years,Female,SMR01, ,0, , ,:,0, , ,:
7319,2009/10,RA2701, ,65plus years,Male,SMR01, ,0, , ,:,0, , ,:
7320,2009/10,RA2701, ,65plus years,Female,SMR01, ,0, , ,:,0, , ,:
7321,2009/10,RA2704, ,0-17 years,Male,SMR01, ,0, , ,:,0, , ,:
7322,2009/10,RA2704, ,0-17 years,Female,SMR01, ,0, , ,:,0, , ,:
7323,2009/10,RA2704, ,18-24 years,Male,SMR01, ,0, , ,:,0, , ,:
7324,2009/10,RA2704, ,18-24 years,Female,SMR01, ,0, , ,:,0, , ,:
7325,2009/10,RA2704, ,25-39 years,Male,SMR01, ,10, , ,:,10, , ,:
7326,2009/10,RA2704, ,25-39 years,Female,SMR01, ,0, , ,:,0, , ,:
7327,2009/10,RA2704, ,40-64 years,Male,SMR01, ,20, , ,:,10, , ,:
7328,2009/10,RA2704, ,40-64 years,Female,SMR01, ,10, , ,:,0, , ,:
7329,2009/10,RA2704, ,65plus years,Male,SMR01, ,0, , ,:,0, , ,:
7330,2009/10,RA2704, ,65plus years,Female,SMR01, ,0, , ,:,0, , ,:
7331,2009/10,RA2703, ,0-17 years,Male,SMR01, ,0, , ,:,0, , ,:
7332,2009/10,RA2703, ,0-17 years,Female,SMR01, ,0, , ,:,0, , ,:
7333,2009/10,RA2703, ,18-24 years,Male,SMR01, ,0, , ,:,0, , ,:
7334,2009/10,RA2703, ,18-24 years,Female,SMR01, ,0, , ,:,0, , ,:
7335,2009/10,RA2703, ,25-39 years,Male,SMR01, ,0, , ,:,0, , ,:
7336,2009/10,RA2703, ,25-39 years,Female,SMR01, ,0, , ,:,0, , ,:
7337,2009/10,RA2703, ,40-64 years,Male,SMR01, ,10, , ,:,10, , ,:
7338,2009/10,RA2703, ,40-64 years,Female,SMR01, ,0, , ,:,0, , ,:
7339,2009/10,RA2703, ,65plus years,Male,SMR01, ,0, , ,:,0, , ,:
7340,2009/10,RA2703, ,65plus years,Female,SMR01, ,0, , ,:,0, , ,:
