financial_year,health_board,age_group,sex,discharge_count,discharge_count_qf,discharge_rates,discharge_rates_qf,patients_count,patient_count_qf,patients_rates,patient_rates_qf
2018,NHS Forth Valley,40-64,Male,500,NA,965.01,NA,270,NA,521.1,NA
2018,NHS Forth Valley,40-64,Female,250,NA,457.75,NA,170,NA,311.27,NA
2018,NHS Forth Valley,65+,Male,340,NA,1284.38,NA,200,NA,755.52,NA
2018,NHS Forth Valley,65+,Female,370,NA,1164.88,NA,230,NA,724.11,NA
2018,NHS Grampian,0-17,Male,20,NA,35.02,NA,10,NA,17.51,NA
2018,NHS Grampian,0-17,Female,30,NA,55.33,NA,20,NA,36.89,NA
2018,NHS Grampian,18-24,Male,100,NA,400.59,NA,80,NA,320.47,NA
2018,NHS Grampian,18-24,Female,110,NA,457.3,NA,70,NA,291.01,NA
2018,NHS Grampian,25-39,Male,360,NA,569.37,NA,220,NA,347.95,NA
2018,NHS Grampian,25-39,Female,310,NA,514.69,NA,180,NA,298.85,NA
2018,NHS Grampian,40-64,Male,640,NA,659.24,NA,410,NA,422.32,NA
2018,NHS Grampian,40-64,Female,410,NA,418.73,NA,280,NA,285.96,NA
2018,NHS Grampian,65+,Male,540,NA,1116.88,NA,360,NA,744.59,NA
2018,NHS Grampian,65+,Female,620,NA,1080.05,NA,400,NA,696.8,NA
2018,NHS Highland,0-17,Male,20,NA,66.01,NA,20,NA,66.01,NA
2018,NHS Highland,0-17,Female,30,NA,103.92,NA,20,NA,69.28,NA
2018,NHS Highland,18-24,Male,80,NA,620.44,NA,50,NA,387.78,NA
2018,NHS Highland,18-24,Female,90,NA,868.31,NA,50,NA,482.39,NA
2018,NHS Highland,25-39,Male,260,NA,1003.71,NA,170,NA,656.27,NA
2018,NHS Highland,25-39,Female,180,NA,697.81,NA,120,NA,465.21,NA
2018,NHS Highland,40-64,Male,510,NA,923.21,NA,290,NA,524.96,NA
2018,NHS Highland,40-64,Female,350,NA,598.55,NA,220,NA,376.23,NA
2018,NHS Highland,65+,Male,370,NA,1089.29,NA,220,NA,647.69,NA
2018,NHS Highland,65+,Female,480,NA,1200.33,NA,280,NA,700.19,NA
2018,NHS Lothian,0-17,Male,60,NA,69.86,NA,50,NA,58.22,NA
2018,NHS Lothian,0-17,Female,90,NA,110.08,NA,60,NA,73.39,NA
2018,NHS Lothian,18-24,Male,190,NA,456.47,NA,130,NA,312.32,NA
2018,NHS Lothian,18-24,Female,160,NA,362.52,NA,90,NA,203.92,NA
2018,NHS Lothian,25-39,Male,640,NA,612.58,NA,390,NA,373.29,NA
2018,NHS Lothian,25-39,Female,480,NA,438.45,NA,260,NA,237.49,NA
2018,NHS Lothian,40-64,Male,1080,NA,770.23,NA,630,NA,449.3,NA
2018,NHS Lothian,40-64,Female,930,NA,645.25,NA,520,NA,360.78,NA
2018,NHS Lothian,65+,Male,1300,NA,2008.06,NA,660,NA,1019.48,NA
2018,NHS Lothian,65+,Female,1860,NA,2286.98,NA,900,NA,1106.6,NA
2018,NHS Orkney,0-17,Male,0,NA,0,NA,0,NA,0,NA
2018,NHS Orkney,0-17,Female,10,NA,512.03,NA,0,NA,0,NA
2018,NHS Orkney,18-24,Male,0,NA,0,NA,0,NA,0,NA
2018,NHS Orkney,18-24,Female,10,NA,1560.06,NA,0,NA,0,NA
2018,NHS Orkney,25-39,Male,20,NA,1124.86,NA,10,NA,562.43,NA
2018,NHS Orkney,25-39,Female,10,NA,528.26,NA,10,NA,528.26,NA
2018,NHS Orkney,40-64,Male,20,NA,509.55,NA,20,NA,509.55,NA
2018,NHS Orkney,40-64,Female,10,NA,255.17,NA,10,NA,255.17,NA
2018,NHS Orkney,65+,Male,20,NA,803.54,NA,10,NA,401.77,NA
2018,NHS Orkney,65+,Female,10,NA,364.3,NA,0,NA,0,NA
2018,NHS Shetland,0-17,Male,0,NA,0,NA,0,NA,0,NA
2018,NHS Shetland,0-17,Female,10,NA,447.03,NA,0,NA,0,NA
2018,NHS Shetland,18-24,Male,0,NA,0,NA,0,NA,0,NA
2018,NHS Shetland,18-24,Female,0,NA,0,NA,0,NA,0,NA
2018,NHS Shetland,25-39,Male,10,NA,481.23,NA,10,NA,481.23,NA
2018,NHS Shetland,25-39,Female,10,NA,505.56,NA,10,NA,505.56,NA
2018,NHS Shetland,40-64,Male,20,NA,492.98,NA,20,NA,492.98,NA
2018,NHS Shetland,40-64,Female,20,NA,508.39,NA,10,NA,254.19,NA
2018,NHS Shetland,65+,Male,10,NA,455.17,NA,10,NA,455.17,NA
2018,NHS Shetland,65+,Female,10,NA,424.09,NA,10,NA,424.09,NA
2018,NHS Western Isles,0-17,Male,0,NA,0,NA,0,NA,0,NA
2018,NHS Western Isles,0-17,Female,10,NA,426.99,NA,10,NA,426.99,NA
2018,NHS Western Isles,18-24,Male,0,NA,0,NA,0,NA,0,NA
2018,NHS Western Isles,18-24,Female,10,NA,1312.34,NA,10,NA,1312.34,NA
2018,NHS Western Isles,25-39,Male,20,NA,1058.76,NA,10,NA,529.38,NA
2018,NHS Western Isles,25-39,Female,10,NA,509.68,NA,10,NA,509.68,NA
2018,NHS Western Isles,40-64,Male,70,NA,1439.14,NA,40,NA,822.37,NA
2018,NHS Western Isles,40-64,Female,30,NA,624.35,NA,20,NA,416.23,NA
2018,NHS Western Isles,65+,Male,50,NA,1606.17,NA,30,NA,963.7,NA
2018,NHS Western Isles,65+,Female,40,NA,1077.59,NA,20,NA,538.79,NA
2018,NHS Fife,0-17,Male,40,NA,107.95,NA,30,NA,80.96,NA
2018,NHS Fife,0-17,Female,30,NA,85.63,NA,30,NA,85.63,NA
2018,NHS Fife,18-24,Male,100,NA,605.44,NA,60,NA,363.26,NA
2018,NHS Fife,18-24,Female,140,NA,858.42,NA,70,NA,429.21,NA
2018,NHS Fife,25-39,Male,310,NA,983.35,NA,180,NA,570.98,NA
2018,NHS Fife,25-39,Female,310,NA,914.97,NA,170,NA,501.76,NA
2018,NHS Fife,40-64,Male,600,NA,978.55,NA,300,NA,489.28,NA
2018,NHS Fife,40-64,Female,470,NA,726.6,NA,250,NA,386.49,NA
2018,NHS Fife,65+,Male,730,NA,2133.94,NA,340,NA,993.89,NA
2018,NHS Fife,65+,Female,1020,NA,2464.9,NA,490,NA,1184.12,NA
2018,NHS Tayside,0-17,Male,40,NA,102.32,NA,30,NA,76.74,NA
2018,NHS Tayside,0-17,Female,70,NA,188.4,NA,40,NA,107.66,NA
2018,NHS Tayside,18-24,Male,140,NA,743.38,NA,90,NA,477.88,NA
2018,NHS Tayside,18-24,Female,200,NA,1089.21,NA,100,NA,544.6,NA
2018,NHS Tayside,25-39,Male,460,NA,1166.51,NA,300,NA,760.76,NA
2018,NHS Tayside,25-39,Female,340,NA,859.39,NA,190,NA,480.25,NA
2018,NHS Tayside,40-64,Male,650,NA,992.47,NA,400,NA,610.75,NA
2018,NHS Tayside,40-64,Female,500,NA,717.65,NA,280,NA,401.88,NA
2018,NHS Tayside,65+,Male,580,NA,1456.12,NA,350,NA,878.69,NA
2018,NHS Tayside,65+,Female,780,NA,1603.55,NA,450,NA,925.13,NA
2018,NHS Greater Glasgow and Clyde,0-17,Male,100,NA,88.84,NA,80,NA,71.07,NA
2018,NHS Greater Glasgow and Clyde,0-17,Female,170,NA,158.17,NA,90,NA,83.74,NA
2018,NHS Greater Glasgow and Clyde,18-24,Male,420,NA,745.54,NA,220,NA,390.52,NA
2018,NHS Greater Glasgow and Clyde,18-24,Female,330,NA,594.63,NA,180,NA,324.34,NA
2018,NHS Greater Glasgow and Clyde,25-39,Male,1870,NA,1377.3,NA,900,NA,662.87,NA
2018,NHS Greater Glasgow and Clyde,25-39,Female,1100,NA,815.55,NA,540,NA,400.36,NA
2018,NHS Greater Glasgow and Clyde,40-64,Male,3600,NA,1984.4,NA,1620,NA,892.98,NA
2018,NHS Greater Glasgow and Clyde,40-64,Female,1920,NA,971.09,NA,940,NA,475.43,NA
2018,NHS Greater Glasgow and Clyde,65+,Male,1830,NA,2187.09,NA,790,NA,944.15,NA
2018,NHS Greater Glasgow and Clyde,65+,Female,2330,NA,2124.88,NA,1010,NA,921.09,NA
2018,NHS Lanarkshire,0-17,Male,70,NA,103.32,NA,50,NA,73.8,NA
2018,NHS Lanarkshire,0-17,Female,70,NA,107.98,NA,50,NA,77.13,NA
2018,NHS Lanarkshire,18-24,Male,160,NA,581.1,NA,100,NA,363.19,NA
2018,NHS Lanarkshire,18-24,Female,100,NA,388.7,NA,60,NA,233.22,NA
2018,NHS Lanarkshire,25-39,Male,700,NA,1179.15,NA,360,NA,606.42,NA
2018,NHS Lanarkshire,25-39,Female,390,NA,618.03,NA,220,NA,348.63,NA
2018,NHS Lanarkshire,40-64,Male,1440,NA,1289.83,NA,660,NA,591.17,NA
2018,NHS Lanarkshire,40-64,Female,750,NA,625.27,NA,400,NA,333.48,NA
2018,NHS Lanarkshire,65+,Male,1200,NA,2275.74,NA,460,NA,872.37,NA
2018,NHS Lanarkshire,65+,Female,1620,NA,2433.49,NA,620,NA,931.34,NA
2019,NHS Ayrshire and Arran,0-17,Male,20,NA,57.02,NA,20,NA,57.02,NA
2019,NHS Ayrshire and Arran,0-17,Female,60,NA,178.62,NA,30,NA,89.31,NA
2019,NHS Ayrshire and Arran,18-24,Male,60,NA,414.11,NA,40,NA,276.07,NA
2019,NHS Ayrshire and Arran,18-24,Female,60,NA,444.18,NA,40,NA,296.12,NA
2019,NHS Ayrshire and Arran,25-39,Male,380,NA,1313.02,NA,220,NA,760.17,NA
2019,NHS Ayrshire and Arran,25-39,Female,200,NA,635.12,NA,120,NA,381.07,NA
2019,NHS Ayrshire and Arran,40-64,Male,680,NA,1123.95,NA,350,NA,578.5,NA
2019,NHS Ayrshire and Arran,40-64,Female,440,NA,651.52,NA,260,NA,384.99,NA
2019,NHS Ayrshire and Arran,65+,Male,330,NA,867.51,NA,190,NA,499.47,NA
2019,NHS Ayrshire and Arran,65+,Female,440,NA,952.63,NA,270,NA,584.57,NA
2019,NHS Borders,0-17,Male,20,NA,184.08,NA,10,NA,92.04,NA
2019,NHS Borders,0-17,Female,20,NA,190.77,NA,10,NA,95.38,NA
2019,NHS Borders,18-24,Male,30,NA,750,NA,20,NA,500,NA
2019,NHS Borders,18-24,Female,40,NA,1056.8,NA,20,NA,528.4,NA
2019,NHS Borders,25-39,Male,90,NA,1148.99,NA,60,NA,765.99,NA
2019,NHS Borders,25-39,Female,50,NA,584.73,NA,30,NA,350.84,NA
2019,NHS Borders,40-64,Male,140,NA,696.69,NA,90,NA,447.87,NA
2019,NHS Borders,40-64,Female,140,NA,657.86,NA,80,NA,375.92,NA
2019,NHS Borders,65+,Male,190,NA,1425.36,NA,90,NA,675.17,NA
2019,NHS Borders,65+,Female,310,NA,2028,NA,120,NA,785.03,NA
2019,NHS Dumfries and Galloway,0-17,Male,0,NA,0,NA,0,NA,0,NA
2019,NHS Dumfries and Galloway,0-17,Female,20,NA,155.92,NA,20,NA,155.92,NA
2019,NHS Dumfries and Galloway,18-24,Male,30,NA,552.69,NA,20,NA,368.46,NA
2019,NHS Dumfries and Galloway,18-24,Female,40,NA,830.56,NA,20,NA,415.28,NA
2019,NHS Dumfries and Galloway,25-39,Male,160,NA,1475.2,NA,70,NA,645.4,NA
2019,NHS Dumfries and Galloway,25-39,Female,130,NA,1132.11,NA,50,NA,435.43,NA
2019,NHS Dumfries and Galloway,40-64,Male,300,NA,1214.38,NA,120,NA,485.75,NA
2019,NHS Dumfries and Galloway,40-64,Female,300,NA,1117.53,NA,90,NA,335.26,NA
2019,NHS Dumfries and Galloway,65+,Male,260,NA,1435.2,NA,120,NA,662.4,NA
2019,NHS Dumfries and Galloway,65+,Female,400,NA,1955.61,NA,120,NA,586.68,NA
2019,NHS Forth Valley,0-17,Male,20,NA,65.89,NA,20,NA,65.89,NA
2019,NHS Forth Valley,0-17,Female,40,NA,140.07,NA,30,NA,105.05,NA
2019,NHS Forth Valley,18-24,Male,70,NA,514.03,NA,40,NA,293.73,NA
2019,NHS Forth Valley,18-24,Female,80,NA,618.57,NA,40,NA,309.29,NA
2019,NHS Forth Valley,25-39,Male,330,NA,1227.63,NA,170,NA,632.42,NA
2019,NHS Forth Valley,25-39,Female,210,NA,735.63,NA,100,NA,350.3,NA
2019,NHS Forth Valley,40-64,Male,660,NA,1271.5,NA,300,NA,577.96,NA
2019,NHS Forth Valley,40-64,Female,370,NA,676.78,NA,180,NA,329.24,NA
2019,NHS Forth Valley,65+,Male,710,NA,2642.45,NA,240,NA,893.22,NA
2019,NHS Forth Valley,65+,Female,810,NA,2507.35,NA,270,NA,835.78,NA
2019,NHS Grampian,0-17,Male,20,NA,34.86,NA,20,NA,34.86,NA
2019,NHS Grampian,0-17,Female,20,NA,36.68,NA,20,NA,36.68,NA
2019,NHS Grampian,18-24,Male,100,NA,412.68,NA,70,NA,288.87,NA
2019,NHS Grampian,18-24,Female,120,NA,511.79,NA,90,NA,383.84,NA
2019,NHS Grampian,25-39,Male,380,NA,603.46,NA,240,NA,381.13,NA
2019,NHS Grampian,25-39,Female,260,NA,433.12,NA,150,NA,249.88,NA
2019,NHS Grampian,40-64,Male,700,NA,719.81,NA,410,NA,421.6,NA
2019,NHS Grampian,40-64,Female,470,NA,479.92,NA,300,NA,306.33,NA
2019,NHS Grampian,65+,Male,550,NA,1111.92,NA,360,NA,727.8,NA
2019,NHS Grampian,65+,Female,660,NA,1128.55,NA,430,NA,735.27,NA
2019,NHS Highland,0-17,Male,30,NA,99.81,NA,20,NA,66.54,NA
2019,NHS Highland,0-17,Female,50,NA,175.15,NA,30,NA,105.09,NA
2019,NHS Highland,18-24,Male,90,NA,711.74,NA,60,NA,474.5,NA
2019,NHS Highland,18-24,Female,60,NA,593.35,NA,50,NA,494.46,NA
2019,NHS Highland,25-39,Male,240,NA,920.1,NA,170,NA,651.74,NA
2019,NHS Highland,25-39,Female,160,NA,616.88,NA,100,NA,385.55,NA
2019,NHS Highland,40-64,Male,520,NA,948.94,NA,320,NA,583.96,NA
2019,NHS Highland,40-64,Female,350,NA,601.16,NA,210,NA,360.69,NA
2019,NHS Highland,65+,Male,470,NA,1353.45,NA,250,NA,719.92,NA
2019,NHS Highland,65+,Female,420,NA,1035.2,NA,230,NA,566.89,NA
2019,NHS Lothian,0-17,Male,130,NA,149.97,NA,60,NA,69.22,NA
2019,NHS Lothian,0-17,Female,110,NA,134.04,NA,80,NA,97.48,NA
2019,NHS Lothian,18-24,Male,200,NA,483.7,NA,140,NA,338.59,NA
2019,NHS Lothian,18-24,Female,250,NA,574.3,NA,150,NA,344.58,NA
2019,NHS Lothian,25-39,Male,680,NA,639.49,NA,430,NA,404.39,NA
2019,NHS Lothian,25-39,Female,530,NA,473.79,NA,300,NA,268.19,NA
2019,NHS Lothian,40-64,Male,1200,NA,848.34,NA,680,NA,480.73,NA
2019,NHS Lothian,40-64,Female,960,NA,660.51,NA,520,NA,357.77,NA
2019,NHS Lothian,65+,Male,1390,NA,2096.47,NA,660,NA,995.45,NA
2019,NHS Lothian,65+,Female,1910,NA,2310.89,NA,830,NA,1004.21,NA
2019,NHS Orkney,0-17,Male,0,NA,0,NA,0,NA,0,NA
2019,NHS Orkney,0-17,Female,0,NA,0,NA,0,NA,0,NA
2019,NHS Orkney,18-24,Male,0,NA,0,NA,0,NA,0,NA
2019,NHS Orkney,18-24,Female,0,NA,0,NA,0,NA,0,NA
2019,NHS Orkney,25-39,Male,20,NA,1109.26,NA,10,NA,554.63,NA
2019,NHS Orkney,25-39,Female,0,NA,0,NA,0,NA,0,NA
2019,NHS Orkney,40-64,Male,30,NA,774.39,NA,20,NA,516.26,NA
2019,NHS Orkney,40-64,Female,20,NA,502.01,NA,10,NA,251,NA
2019,NHS Orkney,65+,Male,10,NA,393.55,NA,10,NA,393.55,NA
2019,NHS Orkney,65+,Female,10,NA,361.66,NA,10,NA,361.66,NA
2019,NHS Shetland,0-17,Male,0,NA,0,NA,0,NA,0,NA
2019,NHS Shetland,0-17,Female,0,NA,0,NA,0,NA,0,NA
2019,NHS Shetland,18-24,Male,0,NA,0,NA,0,NA,0,NA
2019,NHS Shetland,18-24,Female,0,NA,0,NA,0,NA,0,NA
2019,NHS Shetland,25-39,Male,20,NA,973.71,NA,10,NA,486.85,NA
2019,NHS Shetland,25-39,Female,10,NA,509.16,NA,10,NA,509.16,NA
2019,NHS Shetland,40-64,Male,30,NA,741.29,NA,20,NA,494.19,NA
2019,NHS Shetland,40-64,Female,10,NA,257.14,NA,10,NA,257.14,NA
2019,NHS Shetland,65+,Male,20,NA,883.78,NA,20,NA,883.78,NA
2019,NHS Shetland,65+,Female,10,NA,412.71,NA,10,NA,412.71,NA
2019,NHS Western Isles,0-17,Male,0,NA,0,NA,0,NA,0,NA
2019,NHS Western Isles,0-17,Female,10,NA,433.28,NA,10,NA,433.28,NA
2019,NHS Western Isles,18-24,Male,0,NA,0,NA,0,NA,0,NA
2019,NHS Western Isles,18-24,Female,0,NA,0,NA,0,NA,0,NA
2019,NHS Western Isles,25-39,Male,20,NA,1071.81,NA,10,NA,535.91,NA
2019,NHS Western Isles,25-39,Female,0,NA,0,NA,0,NA,0,NA
2019,NHS Western Isles,40-64,Male,50,NA,1027.54,NA,30,NA,616.52,NA
2019,NHS Western Isles,40-64,Female,20,NA,416.49,NA,20,NA,416.49,NA
2019,NHS Western Isles,65+,Male,40,NA,1267.83,NA,30,NA,950.87,NA
2019,NHS Western Isles,65+,Female,40,NA,1069.52,NA,20,NA,534.76,NA
2019,NHS Fife,0-17,Male,40,NA,108.19,NA,40,NA,108.19,NA
2019,NHS Fife,0-17,Female,40,NA,114.04,NA,40,NA,114.04,NA
2019,NHS Fife,18-24,Male,90,NA,546.22,NA,60,NA,364.14,NA
2019,NHS Fife,18-24,Female,150,NA,932.37,NA,70,NA,435.11,NA
2019,NHS Fife,25-39,Male,340,NA,1067.57,NA,190,NA,596.58,NA
2019,NHS Fife,25-39,Female,310,NA,908.5,NA,180,NA,527.52,NA
2019,NHS Fife,40-64,Male,640,NA,1046.83,NA,310,NA,507.06,NA
2019,NHS Fife,40-64,Female,500,NA,771.53,NA,260,NA,401.2,NA
2019,NHS Fife,65+,Male,690,NA,1972.56,NA,340,NA,971.98,NA
2019,NHS Fife,65+,Female,930,NA,2211.97,NA,430,NA,1022.74,NA
2019,NHS Tayside,0-17,Male,30,NA,76.88,NA,20,NA,51.25,NA
2019,NHS Tayside,0-17,Female,50,NA,135.19,NA,40,NA,108.15,NA
2019,NHS Tayside,18-24,Male,130,NA,698.7,NA,90,NA,483.71,NA
2019,NHS Tayside,18-24,Female,150,NA,817.93,NA,90,NA,490.76,NA
2019,NHS Tayside,25-39,Male,490,NA,1223.41,NA,300,NA,749.03,NA
2019,NHS Tayside,25-39,Female,340,NA,854.36,NA,190,NA,477.43,NA
2019,NHS Tayside,40-64,Male,710,NA,1086.27,NA,410,NA,627.29,NA
2019,NHS Tayside,40-64,Female,470,NA,675.11,NA,290,NA,416.56,NA
2019,NHS Tayside,65+,Male,640,NA,1578.69,NA,350,NA,863.34,NA
2019,NHS Tayside,65+,Female,900,NA,1831.09,NA,470,NA,956.24,NA
2019,NHS Greater Glasgow and Clyde,0-17,Male,140,NA,123.92,NA,80,NA,70.81,NA
2019,NHS Greater Glasgow and Clyde,0-17,Female,220,NA,204.39,NA,120,NA,111.49,NA
2019,NHS Greater Glasgow and Clyde,18-24,Male,360,NA,641.72,NA,210,NA,374.34,NA
2019,NHS Greater Glasgow and Clyde,18-24,Female,350,NA,632.31,NA,170,NA,307.12,NA
2019,NHS Greater Glasgow and Clyde,25-39,Male,2090,NA,1504.11,NA,940,NA,676.49,NA
2019,NHS Greater Glasgow and Clyde,25-39,Female,1150,NA,841.03,NA,540,NA,394.92,NA
2019,NHS Greater Glasgow and Clyde,40-64,Male,4210,NA,2317.76,NA,1740,NA,957.93,NA
2019,NHS Greater Glasgow and Clyde,40-64,Female,2060,NA,1041.62,NA,1010,NA,510.7,NA
2019,NHS Greater Glasgow and Clyde,65+,Male,1930,NA,2270,NA,810,NA,952.69,NA
2019,NHS Greater Glasgow and Clyde,65+,Female,2410,NA,2172.54,NA,980,NA,883.44,NA
2019,NHS Lanarkshire,0-17,Male,60,NA,88.52,NA,40,NA,59.02,NA
2019,NHS Lanarkshire,0-17,Female,110,NA,169.6,NA,60,NA,92.51,NA
2019,NHS Lanarkshire,18-24,Male,150,NA,554.24,NA,100,NA,369.49,NA
2019,NHS Lanarkshire,18-24,Female,140,NA,549.02,NA,80,NA,313.73,NA
2019,NHS Lanarkshire,25-39,Male,700,NA,1167.85,NA,360,NA,600.61,NA
2019,NHS Lanarkshire,25-39,Female,420,NA,661.54,NA,240,NA,378.02,NA
2019,NHS Lanarkshire,40-64,Male,1540,NA,1380.71,NA,690,NA,618.63,NA
2019,NHS Lanarkshire,40-64,Female,870,NA,725.42,NA,450,NA,375.22,NA
2019,NHS Lanarkshire,65+,Male,1250,NA,2311.48,NA,500,NA,924.59,NA
2019,NHS Lanarkshire,65+,Female,1660,NA,2451.02,NA,630,NA,930.21,NA
2020,NHS Ayrshire and Arran,0-17,Male,20,NA,57.4,NA,20,NA,57.4,NA
2020,NHS Ayrshire and Arran,0-17,Female,40,NA,119.72,NA,30,NA,89.79,NA
2020,NHS Ayrshire and Arran,18-24,Male,70,NA,501.22,NA,60,NA,429.61,NA
2020,NHS Ayrshire and Arran,18-24,Female,40,NA,304.41,NA,30,NA,228.31,NA
2020,NHS Ayrshire and Arran,25-39,Male,340,NA,1165.94,NA,200,NA,685.85,NA
2020,NHS Ayrshire and Arran,25-39,Female,180,NA,574.6,NA,100,NA,319.22,NA
2020,NHS Ayrshire and Arran,40-64,Male,610,NA,1017.12,NA,350,NA,583.6,NA
2020,NHS Ayrshire and Arran,40-64,Female,360,NA,536.15,NA,220,NA,327.65,NA
2020,NHS Ayrshire and Arran,65+,Male,330,NA,858.15,NA,220,NA,572.1,NA
2020,NHS Ayrshire and Arran,65+,Female,410,NA,880.45,NA,240,NA,515.39,NA
2020,NHS Borders,0-17,Male,20,NA,184.57,NA,20,NA,184.57,NA
2020,NHS Borders,0-17,Female,30,NA,289.69,NA,20,NA,193.12,NA
2020,NHS Borders,18-24,Male,30,NA,763.94,NA,20,NA,509.29,NA
2020,NHS Borders,18-24,Female,40,NA,1070.95,NA,20,NA,535.48,NA
2020,NHS Borders,25-39,Male,100,NA,1285.35,NA,50,NA,642.67,NA
2020,NHS Borders,25-39,Female,50,NA,588.1,NA,30,NA,352.86,NA
2020,NHS Borders,40-64,Male,180,NA,904.7,NA,90,NA,452.35,NA
2020,NHS Borders,40-64,Female,110,NA,520.73,NA,60,NA,284.04,NA
2020,NHS Borders,65+,Male,200,NA,1469.18,NA,80,NA,587.67,NA
2020,NHS Borders,65+,Female,220,NA,1422.02,NA,90,NA,581.73,NA
2020,NHS Dumfries and Galloway,0-17,Male,10,NA,75.13,NA,10,NA,75.13,NA
2020,NHS Dumfries and Galloway,0-17,Female,30,NA,235.72,NA,20,NA,157.15,NA
2020,NHS Dumfries and Galloway,18-24,Male,30,NA,578.7,NA,20,NA,385.8,NA
2020,NHS Dumfries and Galloway,18-24,Female,40,NA,865.99,NA,20,NA,432.99,NA
2020,NHS Dumfries and Galloway,25-39,Male,100,NA,913.41,NA,60,NA,548.05,NA
2020,NHS Dumfries and Galloway,25-39,Female,120,NA,1039.68,NA,60,NA,519.84,NA
2020,NHS Dumfries and Galloway,40-64,Male,270,NA,1107.47,NA,120,NA,492.21,NA
2020,NHS Dumfries and Galloway,40-64,Female,230,NA,867.24,NA,90,NA,339.35,NA
2020,NHS Dumfries and Galloway,65+,Male,200,NA,1089.8,NA,90,NA,490.41,NA
2020,NHS Dumfries and Galloway,65+,Female,300,NA,1448.86,NA,110,NA,531.25,NA
2020,NHS Forth Valley,0-17,Male,20,NA,66.26,NA,10,NA,33.13,NA
2020,NHS Forth Valley,0-17,Female,60,NA,211.2,NA,30,NA,105.6,NA
2020,NHS Forth Valley,18-24,Male,80,NA,603.23,NA,40,NA,301.61,NA
2020,NHS Forth Valley,18-24,Female,80,NA,634.17,NA,30,NA,237.81,NA
2020,NHS Forth Valley,25-39,Male,350,NA,1305.63,NA,150,NA,559.56,NA
2020,NHS Forth Valley,25-39,Female,200,NA,700.35,NA,90,NA,315.16,NA
2020,NHS Forth Valley,40-64,Male,680,NA,1313.96,NA,240,NA,463.75,NA
2020,NHS Forth Valley,40-64,Female,460,NA,842.54,NA,180,NA,329.69,NA
2020,NHS Forth Valley,65+,Male,730,NA,2692.14,NA,240,NA,885.09,NA
2020,NHS Forth Valley,65+,Female,930,NA,2850.05,NA,260,NA,796.79,NA
2020,NHS Grampian,0-17,Male,30,NA,52.27,NA,20,NA,34.85,NA
2020,NHS Grampian,0-17,Female,70,NA,128.21,NA,40,NA,73.26,NA
2020,NHS Grampian,18-24,Male,120,NA,508.02,NA,80,NA,338.68,NA
2020,NHS Grampian,18-24,Female,100,NA,441.13,NA,70,NA,308.79,NA
2020,NHS Grampian,25-39,Male,330,NA,529.73,NA,210,NA,337.1,NA
2020,NHS Grampian,25-39,Female,240,NA,402.5,NA,140,NA,234.79,NA
2020,NHS Grampian,40-64,Male,650,NA,667.69,NA,370,NA,380.07,NA
2020,NHS Grampian,40-64,Female,410,NA,417.49,NA,260,NA,264.75,NA
2020,NHS Grampian,65+,Male,610,NA,1210.61,NA,340,NA,674.76,NA
2020,NHS Grampian,65+,Female,730,NA,1228.96,NA,450,NA,757.58,NA
2020,NHS Highland,0-17,Male,10,NA,33.71,NA,10,NA,33.71,NA
2020,NHS Highland,0-17,Female,60,NA,213.14,NA,40,NA,142.1,NA
2020,NHS Highland,18-24,Male,60,NA,482.94,NA,50,NA,402.45,NA
2020,NHS Highland,18-24,Female,60,NA,607.16,NA,30,NA,303.58,NA
2020,NHS Highland,25-39,Male,220,NA,841.49,NA,110,NA,420.75,NA
2020,NHS Highland,25-39,Female,150,NA,583.98,NA,80,NA,311.45,NA
2020,NHS Highland,40-64,Male,490,NA,898.01,NA,250,NA,458.17,NA
2020,NHS Highland,40-64,Female,280,NA,482.78,NA,160,NA,275.88,NA
2020,NHS Highland,65+,Male,430,NA,1216.37,NA,230,NA,650.62,NA
2020,NHS Highland,65+,Female,470,NA,1146.57,NA,240,NA,585.48,NA
2020,NHS Lothian,0-17,Male,60,NA,69.13,NA,60,NA,69.13,NA
2020,NHS Lothian,0-17,Female,130,NA,158.11,NA,80,NA,97.3,NA
2020,NHS Lothian,18-24,Male,260,NA,637.68,NA,130,NA,318.84,NA
2020,NHS Lothian,18-24,Female,260,NA,604.27,NA,160,NA,371.86,NA
2020,NHS Lothian,25-39,Male,700,NA,653.38,NA,420,NA,392.03,NA
2020,NHS Lothian,25-39,Female,520,NA,461.8,NA,320,NA,284.18,NA
2020,NHS Lothian,40-64,Male,1270,NA,889.97,NA,710,NA,497.54,NA
2020,NHS Lothian,40-64,Female,1000,NA,682.18,NA,520,NA,354.73,NA
2020,NHS Lothian,65+,Male,1500,NA,2230.42,NA,630,NA,936.78,NA
2020,NHS Lothian,65+,Female,1950,NA,2338.35,NA,770,NA,923.35,NA
2020,NHS Orkney,0-17,Male,0,NA,0,NA,0,NA,0,NA
2020,NHS Orkney,0-17,Female,0,NA,0,NA,0,NA,0,NA
2020,NHS Orkney,18-24,Male,10,NA,1317.52,NA,0,NA,0,NA
2020,NHS Orkney,18-24,Female,10,NA,1658.37,NA,0,NA,0,NA
2020,NHS Orkney,25-39,Male,10,NA,545.85,NA,10,NA,545.85,NA
2020,NHS Orkney,25-39,Female,10,NA,529.66,NA,10,NA,529.66,NA
2020,NHS Orkney,40-64,Male,20,NA,513.87,NA,10,NA,256.94,NA
